text,label
“年底钜惠！第二件半价哦。只需要一个暖手折起就有一卡通通用优惠券。”,正常
即将对全馆家居进行调整和改装，现全场清仓大促销！部分家纺折价优惠、牛皮席也有折扣。家电特惠样机也参与打折活动哦~这是前所未有的低价购买多样屋的体验!,正常
"亲爱的会员，欢迎来到NAME公司DIGIT购物中心！百货区的冬装新品已经上架了。化妆品区域有倍积分优惠活动哦~黄金克减也能省不少钱呢!家电区盛大开幕啦～如果您对某样商品不满意或者需要退订的话请联系我们的客服人员。""""""""""""""",正常
尊敬的Dior会员，提醒您：年度大型双倍积分礼遇活动已进入最后倒计时。月日前莅临我店专柜购买任意护肤产品即可享受整笔消费的双倍积分（每单限额不限），更可兑换更多超值礼品！详情请咨询电话号码。。,正常
必胜宅急送感恩回馈活动众多优惠等着您！每周一二三订餐即可享受指定地点配送服务。如有退订需求请回复TD。,正常
尊敬的会员，您好！在羊年里幸福绵长。我们诚挚地祝福您全馆春季新品折起活动期间享受众多银行礼遇和积分兑换等优惠福利，广场店恭候您的光临!如有需要退订请回复TD即可.,正常
益丰大药房号周六会员日来店购物享受折上优惠后还送礼。满元即可获得一瓶DIGIT毫升油利奥司他药品买省回赠品哦！如有需要请回复退订信息进行确认。（地址、电话）,正常
“加入卡易金米坊前进店会员免费永享DIGIT折扣折满送货服务。在享受会员优惠的同时再享有DIGIT的额外打折！地址是幸福e家电话号码是多少？”,正常
尊敬的会员，您好！欢迎来到NAME门店。为了迎接新成员并庆祝满立减优惠活动准备就绪，“DIGIT”尾号的您已准备好享受我们的特别福利了。“即日起一个月内”，只要在店内的消费单笔金额达到“DIGIT元”，“即可立即减少‘最高’达'DIGIT元的费用”。快来选购吧!,正常
周四限时抢购来袭，下午前全场折上再享折扣优惠！力度低至五折。但悠唐店不参与此次活动哦~如有需要请在DIGIT平台退订信息～,正常
“恭喜您在好饰家购物满额立送奔腾电热水壶！欢乐厨房节期间购买不可挡哦。如有疑问请咨询HOTLINE。”,正常
PlacePlace百货年中大促换购活动开始了！onlymodatouch五折特卖季开始抢货端午节买就送父亲节限时秒杀DIGIT元起回订。,正常
元旦来临，元月日日月天电器联合各大品牌厂家推出小家电低价促销活动。DIGIT洗衣机、电视和冰箱等产品满DIGIT元就有机会中液晶大奖哦！快来选购吧~,正常
工作日的晚上，美食风暴即将来临！棒约翰的小吃全场半价酬宾。周一至周五来光临我们的餐厅吧~美味不容错过哦!如果您需要退订或回电的话请回复“TD”到XXX-XXXXXX（替换成您的手机号码）。,正常
中移快讯盛誉手机连锁周年庆典，凭短信送一提手帕纸和一台智能机！仅需DIGIT元即可购买全场任意机型再赠电动车一辆。具体详情请致电NAME与宏图街口店咨询PHONE号码.,正常
“您好我是译PLACE品牌导师马娇娇。手机欠费了可以麻烦您帮忙查一下吗？月日我在NAME靓丽人生化妆品店购物时错过了大促活动很遗憾！黄经理的手机号是XXX-XXXXXX。”,正常
“亲爱的顾客您好！欢迎来到NAME精品屋升级店。为了庆祝我们的试营业期间活动，凭手机收到的免费领取信息或会员卡即可在人民路新电影院对面旗舰店领走一支DIGIT元护手霜哦~活动时间从XX月X号到XXX月底。”,正常
“买年货到PLACEDIGIT日华润PLACE满送DIGIT元社区店。数千种超值热卖会员商品更劲爆！详情见店铺公告。”,正常
尊敬的会员，您好！部分商品满百减DIGIT至DIGIT活动期间每天进行。当天购物满一百赠礼品一份（送完为止），同时参与集星活动的顾客还可获得额外优惠哦~如有疑问或需要退订服务请回复“TD”。期待您的光临！,正常
“联合厂销的空调质量很好哦！DIGIT寸液晶电视网络功能强大。购买冰箱还有更多优惠活动呢！”电器日格力海信创维TCL都有参与其中哦～PHONE号码请告知我一下好吗？,正常
亲爱的朋友们，本周六周日大药房为您送礼啦！有鸡蛋相赠更多优惠等您拿。更有阿胶折价优恵和免费测量血压血糖的活动等着你哦~期待你的光临电话是XXX.周末快乐!,正常
"亲爱的朋友们，PLACE第一百货一百的火爆销售已经进入最后一天啦！半年厚积一朝发的九五至尊精品现在仅需四天就能抢购到哦。抓住这个良机吧，欲速则达的朋友们赶紧行动起来购买吧，""等于""赚到的机会就在眼前了哟~",正常
亲爱的飞凡网万达会员，六一亲子节即将在月日开幕！PLACE的特权活动等你来参与。只要参加儿童跳蚤市场变废旧书籍玩具为爱心基金的游戏大通关并赢取大奖的机会哦!家庭气球跑开始招募了，让我们一起享受五彩缤纷的家庭时光吧![开心][心]万达杯儿童书画大赛也将在此时展出你的作品名次等着你哟~期待你在活动中获得惊喜和NAME带来的福利购物再送童心的礼物的日子里.记得报名加入我们这个大家庭呀～[拳头]#飞凡##万达广场#[太阳],正常
感恩节到DIGIT日益华百货新品全场打折，经理签售再享DIGIT折优惠。全球购商品全品类打骨折价！超市家品也参与活动哦~,正常
“娇兰佳人月至日十年庆典活动期间购买满DIGIT金额的护肤品和彩妆产品即可获得欧珀莱折扫优惠及微信送清风纸巾一条。如需退订请回复TD。”,正常
喜报！月号至月底凭身份证到NAME十字老百姓大药房门口免费送藿香正气水两盒、水壶量杯以及青花瓷碗。每人限领一份哦~,正常
"""惬意初夏时光里，肌肤值得拥有更好的娇宠。年中之际在广百百货献上诚意之礼并悦动倾现夏日水光肌的莅临活动等你来参加！满千元即可享约赠品价值两千元以上的额外爱意更多关于水光机密详情咨询电话XXXXXXX。""",正常
月至DIGIT日PLACEPLACE携手米皇羊绒在NAME大厦举行DIGIT答谢酒会。同时享现金直抵券满额赠礼等北人集团新品折封顶活动！,正常
新年快到了！推荐您去濠景超市购买海鲜和酒楼用餐。地址是XXX地方（请提供具体位置），电话号码为XXXXXXXXXX或XXXX-XXXX.那里有便宜又好吃的美食等着你哦~欢迎光临!,正常
“PLACE皮草春城晚报联合举办PLACE市报刊指定高档水貂皮衣全场折正品保障电话XXX-XXXX退订请回复T”,正常
"""中百商场开业周年庆典最强攻势闪耀全城！主力穿着类商品每满DIGIT元狠减DIGIT元。购物达Digit用数字元的顾客可获得丰盛大礼仅限在特定日期地点天信息。""",正常
“国豪大酒店欢迎您的光临！晚上六点半举行的大型文艺晚会中场有抽奖环节哦。另外酒店还将进行为期一周的半价火锅优惠活动。”,正常
您好，欢迎来到新紫金医药店升级版家大药房。熟悉的服务和大型活动期间凭会员卡可免费领取含片、钙片等药品以及折价购买的蒸锅玉米油等商品哦！您也可以选购低至$xxx的优质手机电话及各类保健品服务热线：XXX-XXXXXX请随时致电咨询或到门店购买更多优惠详情期待您的光临!,正常
“NAME商贸的年货潮礼看这里！春装折冬装也打折了。精品超市还有大礼包热卖哦~来店看看全面升级的新品吧！”发送给地点为NAME城店的客户即可.,正常
尊敬的客户，您的新华百货VIP卡已到账电子抵现券元。五一假期期间进店购物满DIGIT可享受折后立减DIGIT元的优惠！此外还可在全场多倍积分哟!期待您的光临~,正常
尊敬的央广购物会员，您好！我们将在DIGIT年月日对之前赋予您的幸福NAME进行清零操作。为确保账户安全和准确无误的信息记录，您可致电HOTLINE查询即将被清零的名字对应的金额信息.本月内购买的“购”幸福的名称升值至元顶值!更多精彩内容请关注我们的官方网站或直接回复此短信退订以获取最新资讯哦~祝您一切顺利!。,正常
您好，您还未领取礼品。请于本月日至商场崖米色彩美妆处凭会员卡享受折优惠哦！,正常
春节将至，兴和鞋业恭祝您新春快乐！作为您的首选购鞋之处，千余款名品一律折优惠。使用会员卡更可享受独享积分福利哦~全体员工热切期待您的光临!,正常
尊敬的用户，NAME自有品牌全场满DIGIT元减DIGIT元的优惠券已发放。赶快带上它尽情购买吧！,正常
"“老百姓大药房会员日来啦！月号当天折上满额送好礼。倍健大豆肽买一赠一是不错的选择哦~PLACENAME还可以享受买二赠一的优惠呢!三七一斤还赠送同样重量的液DIGITNAME感冒胶囊真的很划算啊！”如果需要退订的话请回复""退订""。",正常
"""阁下生日快乐！全天特价房住免费送DIGIT元现金。与其他优惠不同享的URL预订得倍NAME币和PLACE地址可享受免费的购物。""",正常
亲爱的老爸，来伊份和猫爸祝您端午节快乐！为了感谢您一直以来的支持与厚爱，我们特别推出DIGIT会员双节爱的回馈活动。消费满额即可获得积分加赠哦~活动详情请见门店信息。如有任何疑问或需要退订的短信内容请您回复“NAME”。期待您的光临!,正常
您购物折上再享全场商品任选件或以上全单额外享受折扣优惠！截至月日到店详询。如有疑问请退订回复“N”。,正常
亲爱的新会员，欢迎来到PLACE俱乐部！为了庆祝商场的开业活动。月日到日的被子全场折价销售中哦~即日起至月底期间购买指定食物系列可享受买送优惠回复DIGIT获取更多详情并了解如何参与退订请回信.,正常
“手机快讯！凭短信号码可缴DIGIT元送DIGIT元名牌PLACEDIGIT话费大屏四核双卡千元仅限今日在建设路PLACEDIGITAL米易通卖场。”,正常
总部旗舰店盛大开业！近源深路数码商城DIGIT号LED电视六折起售。售价数字元（请拨打电话咨询）。,正常
亲爱的会员NAME，欢迎来到DIGIT春夏服饰节特卖！众多品牌等您来挑选。最后两周促销活动精彩呈现哦~请您莅临金格百货PLACE。期待与鲨鱼洲克路卡一起享受购物乐趣!,正常
“感恩NAME大女士护肤品品牌！购买单笔满DIGIT元即可获得一片面膜。详细信息请查看店内宣传。”,正常
亲爱的，夏日来临之际，愿你拥有清爽的NAME珠宝首饰和清新的问候。希望清淡祈祷为你带来一份宁静夏天！周末愉快哦~,正常
尊敬的客户NAME，相约在三彩时尚蜕变PLACE！从这一刻开始，全场夏款新款折价优惠。春装也参与打折活动哦!天下所有的妈妈们DIGIT号，快来挑选您喜欢的款式吧!活动日期为月DIGIT号。如有疑问请回复此短信或联系客服人员退订服务.,正常
夏季大优惠来了！品牌低至折上再享折扣。数量有限哦赶紧过来抢购吧!,正常
您好，最后一天签到即可领取DIGIT红包。同时赠送您独家梦幻手袋q0套装及薰衣草卸妆油一份哦！如需退订请回复“td”。感谢您的支持与关注!,正常
